Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,delay_total
2008,1,3,Thursday,1914,1915,2002,2015,AA,1566,N526AA,48,60,38,-13,-1,AUS,DFW,190,3,7,0,NA,0,NA,NA,NA,NA,NA,-12
2008,1,3,Thursday,1940,1855,2140,2120,AA,1051,N410AA,180,205,160,20,45,RDU,AUS,1162,8,12,0,NA,0,0,18,0,0,2,-25
2008,1,3,Thursday,1949,1935,2042,2035,AA,1202,N475AA,53,60,32,7,14,DFW,AUS,190,5,16,0,NA,0,NA,NA,NA,NA,NA,-7
2008,1,3,Thursday,1951,1955,2105,2055,AA,2059,N599AA,74,60,45,10,-4,AUS,DFW,190,14,15,0,NA,0,NA,NA,NA,NA,NA,14
2008,1,3,Thursday,2047,2050,2137,2150,AA,1731,N486AA,50,60,32,-13,-3,DFW,AUS,190,5,13,0,NA,0,NA,NA,NA,NA,NA,-10
2008,1,3,Thursday,2132,2135,2222,2235,AA,417,N539AA,50,60,33,-13,-3,DFW,AUS,190,4,13,0,NA,0,NA,NA,NA,NA,NA,-10
2008,1,3,Thursday,2140,2135,2400,20,AA,2491,N4WNAA,140,165,124,-20,5,ORD,AUS,978,6,10,0,NA,0,NA,NA,NA,NA,NA,-25
2008,1,3,Thursday,2242,2240,2328,2335,AA,1129,N483AA,46,55,31,-7,2,DFW,AUS,190,6,9,0,NA,0,NA,NA,NA,NA,NA,-9
2008,1,4,Friday,554,600,906,835,AA,1614,N200AA,192,155,128,31,-6,AUS,ORD,978,46,18,0,NA,0,0,0,31,0,0,37
2008,1,4,Friday,600,600,710,700,AA,1157,N4WNAA,70,60,35,10,0,AUS,DFW,190,13,22,0,NA,0,NA,NA,NA,NA,NA,10
2008,1,4,Friday,635,640,841,825,AA,579,N483AA,246,225,227,16,-5,AUS,SJC,1476,7,12,0,NA,0,0,0,16,0,0,21
2008,1,4,Friday,654,705,814,805,AA,652,N446AA,80,60,42,9,-11,AUS,DFW,190,14,24,0,NA,0,NA,NA,NA,NA,NA,20
2008,1,4,Friday,708,650,1156,1145,AA,1182,N259AA,168,175,142,11,18,LAX,AUS,1242,5,21,0,NA,0,NA,NA,NA,NA,NA,-7
2008,1,4,Friday,738,740,851,840,AA,1958,N475AA,73,60,46,11,-2,AUS,DFW,190,11,16,0,NA,0,NA,NA,NA,NA,NA,13
2008,1,4,Friday,752,755,928,905,AA,1465,N539AA,216,190,182,23,-3,AUS,SNA,1209,7,27,0,NA,0,0,0,23,0,0,26
2008,1,4,Friday,757,800,844,900,AA,1109,N426AA,47,60,33,-16,-3,DFW,AUS,190,5,9,0,NA,0,NA,NA,NA,NA,NA,-13
2008,1,4,Friday,832,835,942,935,AA,450,N279AA,70,60,45,7,-3,AUS,DFW,190,9,16,0,NA,0,NA,NA,NA,NA,NA,10
2008,1,4,Friday,857,850,1038,1010,AA,379,N4WWAA,221,200,193,28,7,AUS,LAX,1242,5,23,0,NA,0,0,7,21,0,0,21
2008,1,4,Friday,857,900,1014,1000,AA,1743,N3CKAA,77,60,46,14,-3,AUS,DFW,190,10,21,0,NA,0,NA,NA,NA,NA,NA,17
2008,1,4,Friday,904,815,1131,1100,AA,1199,N432AA,147,165,131,31,49,ORD,AUS,978,5,11,0,NA,0,31,0,0,0,0,-18
2008,1,4,Friday,909,905,1417,1425,AA,1810,N483AA,188,200,172,-8,4,SJC,AUS,1476,5,11,0,NA,0,NA,NA,NA,NA,NA,-12
2008,1,4,Friday,932,925,1027,1025,AA,421,N475AA,55,60,32,2,7,DFW,AUS,190,5,18,0,NA,0,NA,NA,NA,NA,NA,-5
2008,1,4,Friday,943,945,1045,1045,AA,511,N426AA,62,60,44,0,-2,AUS,DFW,190,7,11,0,NA,0,NA,NA,NA,NA,NA,2
2008,1,4,Friday,1002,1005,1226,1235,AA,368,N410AA,144,150,126,-9,-3,AUS,ORD,978,8,10,0,NA,0,NA,NA,NA,NA,NA,-6
2008,1,4,Friday,1040,1040,1146,1140,AA,1477,N518AA,66,60,37,6,0,DFW,AUS,190,6,23,0,NA,0,NA,NA,NA,NA,NA,6
2008,1,4,Friday,1047,1050,1157,1155,AA,2024,N486AA,70,65,51,2,-3,AUS,DFW,190,8,11,0,NA,0,NA,NA,NA,NA,NA,5
2008,1,4,Friday,1110,1110,1243,1230,AA,813,N475AA,213,200,190,13,0,AUS,LAX,1242,13,10,0,NA,0,NA,NA,NA,NA,NA,13
2008,1,4,Friday,1125,1130,1224,1230,AA,1717,N574AA,59,60,32,-6,-5,DFW,AUS,190,6,21,0,NA,0,NA,NA,NA,NA,NA,-1
2008,1,4,Friday,1205,1140,1434,1415,AA,2486,N432AA,149,155,124,19,25,AUS,ORD,978,11,14,0,NA,0,0,0,0,0,19,-6
2008,1,4,Friday,1219,1220,1606,1605,AA,1198,N518AA,167,165,151,1,-1,AUS,RDU,1162,3,13,0,NA,0,NA,NA,NA,NA,NA,2
2008,1,4,Friday,1226,1230,1451,1515,AA,1545,N445AA,145,165,133,-24,-4,ORD,AUS,978,4,8,0,NA,0,NA,NA,NA,NA,NA,-20
2008,1,4,Friday,1231,1235,1327,1335,AA,668,N413AA,56,60,35,-8,-4,DFW,AUS,190,7,14,0,NA,0,NA,NA,NA,NA,NA,-4
2008,1,4,Friday,1239,1225,1350,1325,AA,1526,N259AA,71,60,42,25,14,AUS,DFW,190,8,21,0,NA,0,3,0,11,0,11,11
2008,1,4,Friday,1302,1215,1810,1735,AA,1024,N437AA,188,200,173,35,47,SJC,AUS,1476,4,11,0,NA,0,0,20,0,0,15,-12
2008,1,4,Friday,1304,1305,1742,1805,AA,1308,N4XFAA,158,180,140,-23,-1,LAX,AUS,1242,4,14,0,NA,0,NA,NA,NA,NA,NA,-22
2008,1,4,Friday,1320,1325,1422,1425,AA,418,N574AA,62,60,46,-3,-5,AUS,DFW,190,8,8,0,NA,0,NA,NA,NA,NA,NA,2
2008,1,4,Friday,1345,1345,1437,1445,AA,1587,N563AA,52,60,35,-8,0,DFW,AUS,190,4,13,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,4,Friday,1406,1410,1606,1625,AA,1563,N4YFAA,120,135,107,-19,-4,STL,AUS,722,4,9,0,NA,0,NA,NA,NA,NA,NA,-15
2008,1,4,Friday,1414,1415,1521,1515,AA,422,N413AA,67,60,39,6,-1,AUS,DFW,190,16,12,0,NA,0,NA,NA,NA,NA,NA,7
2008,1,4,Friday,1422,1405,1654,1650,AA,1053,N253AA,152,165,137,4,17,ORD,AUS,978,4,11,0,NA,0,NA,NA,NA,NA,NA,-13
2008,1,4,Friday,1505,1505,1716,1650,AA,1023,N483AA,251,225,230,26,0,AUS,SJC,1476,7,14,0,NA,0,0,0,26,0,0,26
2008,1,4,Friday,1517,1520,1607,1620,AA,559,N4WAAA,50,60,33,-13,-3,DFW,AUS,190,3,14,0,NA,0,NA,NA,NA,NA,NA,-10
2008,1,4,Friday,1520,1525,1626,1625,AA,1128,N563AA,66,60,40,1,-5,AUS,DFW,190,14,12,0,NA,0,NA,NA,NA,NA,NA,6
2008,1,4,Friday,1555,1600,1820,1840,AA,346,N445AA,145,160,123,-20,-5,AUS,ORD,978,12,10,0,NA,0,NA,NA,NA,NA,NA,-15
2008,1,4,Friday,1633,1630,1727,1730,AA,1215,N3DEAA,54,60,33,-3,3,DFW,AUS,190,6,15,0,NA,0,NA,NA,NA,NA,NA,-6
2008,1,4,Friday,1656,1700,1811,1805,AA,463,N4WAAA,75,65,37,6,-4,AUS,DFW,190,29,9,0,NA,0,NA,NA,NA,NA,NA,10
2008,1,4,Friday,1657,1705,1843,1905,AA,1646,N4YFAA,106,120,93,-22,-8,AUS,STL,722,5,8,0,NA,0,NA,NA,NA,NA,NA,-14
2008,1,4,Friday,1730,1735,1822,1835,AA,479,N563AA,52,60,36,-13,-5,DFW,AUS,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,4,Friday,1734,1735,1955,2015,AA,2402,N253AA,141,160,125,-20,-1,AUS,ORD,978,8,8,0,NA,0,NA,NA,NA,NA,NA,-19
2008,1,4,Friday,1738,1740,2040,2030,AA,2293,N227AA,182,170,143,10,-2,ORD,AUS,978,5,34,0,NA,0,NA,NA,NA,NA,NA,12
2008,1,4,Friday,1755,1745,2231,2225,AA,1622,N3BMAA,156,160,137,6,10,SNA,AUS,1209,4,15,0,NA,0,NA,NA,NA,NA,NA,-4
2008,1,4,Friday,1759,1735,2307,2255,AA,502,N483AA,188,200,173,12,24,SJC,AUS,1476,3,12,0,NA,0,NA,NA,NA,NA,NA,-12
2008,1,4,Friday,1812,1810,1941,1910,AA,766,N3DEAA,89,60,38,31,2,AUS,DFW,190,40,11,0,NA,0,0,0,31,0,0,29
2008,1,4,Friday,1823,1805,1910,1905,AA,563,N528AA,47,60,32,5,18,DFW,AUS,190,4,11,0,NA,0,NA,NA,NA,NA,NA,-13
2008,1,4,Friday,1841,1845,1933,1945,AA,1113,N259AA,52,60,33,-12,-4,DFW,AUS,190,7,12,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,4,Friday,1844,1845,2039,2000,AA,427,N4XFAA,235,195,187,39,-1,AUS,LAX,1242,14,34,0,NA,0,0,0,39,0,0,40
2008,1,4,Friday,1848,1820,2032,2005,AA,1703,N437AA,224,225,212,27,28,AUS,SJC,1476,3,9,0,NA,0,0,0,0,0,27,-1
2008,1,4,Friday,1903,1855,2107,2120,AA,1051,N578AA,184,205,162,-13,8,RDU,AUS,1162,6,16,0,NA,0,NA,NA,NA,NA,NA,-21
2008,1,4,Friday,1909,1915,2013,2015,AA,1566,N563AA,64,60,42,-2,-6,AUS,DFW,190,11,11,0,NA,0,NA,NA,NA,NA,NA,4
2008,1,4,Friday,1931,1905,23,2359,AA,2246,N4XUAA,172,174,144,24,26,LAX,AUS,1242,5,23,0,NA,0,24,0,0,0,0,-2
2008,1,4,Friday,1949,1955,2050,2055,AA,2059,N528AA,61,60,42,-5,-6,AUS,DFW,190,12,7,0,NA,0,NA,NA,NA,NA,NA,1
2008,1,4,Friday,1952,1935,2041,2035,AA,1202,N558AA,49,60,33,6,17,DFW,AUS,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-11
2008,1,4,Friday,2054,2050,2146,2150,AA,1731,N512AA,52,60,34,-4,4,DFW,AUS,190,6,12,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,4,Friday,2130,2135,21,20,AA,2491,N476AA,171,165,144,1,-5,ORD,AUS,978,5,22,0,NA,0,NA,NA,NA,NA,NA,6
2008,1,4,Friday,2218,2135,2314,2235,AA,417,N453AA,56,60,34,39,43,DFW,AUS,190,8,14,0,NA,0,39,0,0,0,0,-4
2008,1,4,Friday,2243,2240,2336,2335,AA,1129,N464AA,53,55,35,1,3,DFW,AUS,190,4,14,0,NA,0,NA,NA,NA,NA,NA,-2
2008,1,5,Saturday,550,600,841,835,AA,1614,N4XUAA,171,155,151,6,-10,AUS,ORD,978,5,15,0,NA,0,NA,NA,NA,NA,NA,16
2008,1,5,Saturday,556,600,710,700,AA,1157,N476AA,74,60,40,10,-4,AUS,DFW,190,17,17,0,NA,0,NA,NA,NA,NA,NA,14
2008,1,5,Saturday,634,640,830,825,AA,579,N453AA,236,225,221,5,-6,AUS,SJC,1476,5,10,0,NA,0,NA,NA,NA,NA,NA,11
2008,1,5,Saturday,649,650,1134,1145,AA,1182,N475AA,165,175,145,-11,-1,LAX,AUS,1242,5,15,0,NA,0,NA,NA,NA,NA,NA,-10
2008,1,5,Saturday,700,705,800,805,AA,652,N558AA,60,60,38,-5,-5,AUS,DFW,190,8,14,0,NA,0,NA,NA,NA,NA,NA,0
2008,1,5,Saturday,734,740,831,840,AA,1958,N464AA,57,60,40,-9,-6,AUS,DFW,190,8,9,0,NA,0,NA,NA,NA,NA,NA,-3
2008,1,5,Saturday,750,755,909,905,AA,1465,N578AA,199,190,181,4,-5,AUS,SNA,1209,8,10,0,NA,0,NA,NA,NA,NA,NA,9
2008,1,5,Saturday,756,800,854,900,AA,1109,N291AA,58,60,34,-6,-4,DFW,AUS,190,8,16,0,NA,0,NA,NA,NA,NA,NA,-2
2008,1,5,Saturday,820,815,1102,1100,AA,1199,N583AA,162,165,131,2,5,ORD,AUS,978,4,27,0,NA,0,NA,NA,NA,NA,NA,-3
2008,1,5,Saturday,829,835,957,935,AA,450,N512AA,88,60,40,22,-6,AUS,DFW,190,39,9,0,NA,0,0,0,22,0,0,28
2008,1,5,Saturday,848,850,1011,1010,AA,379,N259AA,203,200,186,1,-2,AUS,LAX,1242,7,10,0,NA,0,NA,NA,NA,NA,NA,3
2008,1,5,Saturday,858,900,1008,1000,AA,1743,N3BMAA,70,60,39,8,-2,AUS,DFW,190,21,10,0,NA,0,NA,NA,NA,NA,NA,10
2008,1,5,Saturday,905,905,1409,1425,AA,1810,N453AA,184,200,170,-16,0,SJC,AUS,1476,4,10,0,NA,0,NA,NA,NA,NA,NA,-16
2008,1,5,Saturday,919,925,1008,1025,AA,421,N464AA,49,60,32,-17,-6,DFW,AUS,190,4,13,0,NA,0,NA,NA,NA,NA,NA,-11
2008,1,5,Saturday,942,945,1102,1045,AA,511,N291AA,80,60,40,17,-3,AUS,DFW,190,30,10,0,NA,0,0,0,17,0,0,20
2008,1,5,Saturday,1000,1005,1238,1235,AA,368,N227AA,158,150,141,3,-5,AUS,ORD,978,6,11,0,NA,0,NA,NA,NA,NA,NA,8
2008,1,5,Saturday,1043,1050,1159,1155,AA,2024,N483AA,76,65,43,4,-7,AUS,DFW,190,12,21,0,NA,0,NA,NA,NA,NA,NA,11
2008,1,5,Saturday,1105,1040,1157,1140,AA,1477,N575AA,52,60,32,17,25,DFW,AUS,190,5,15,0,NA,0,17,0,0,0,0,-8
2008,1,5,Saturday,1109,1110,1222,1230,AA,813,N464AA,193,200,178,-8,-1,AUS,LAX,1242,5,10,0,NA,0,NA,NA,NA,NA,NA,-7
2008,1,5,Saturday,1156,1140,1437,1415,AA,2486,N583AA,161,155,141,22,16,AUS,ORD,978,11,9,0,NA,0,14,0,6,0,2,6
2008,1,5,Saturday,1220,1225,1312,1325,AA,1526,N475AA,52,60,37,-13,-5,AUS,DFW,190,5,10,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,5,Saturday,1227,1230,1533,1515,AA,1545,N469AA,186,165,139,18,-3,ORD,AUS,978,6,41,0,NA,0,0,0,18,0,0,21
2008,1,5,Saturday,1229,1130,1317,1230,AA,1717,N557AA,48,60,32,47,59,DFW,AUS,190,5,11,0,NA,0,47,0,0,0,0,-12
2008,1,5,Saturday,1234,1235,1323,1335,AA,668,N580AA,49,60,32,-12,-1,DFW,AUS,190,4,13,0,NA,0,NA,NA,NA,NA,NA,-11
2008,1,5,Saturday,1313,1215,1811,1735,AA,1024,N527AA,178,200,166,36,58,SJC,AUS,1476,4,8,0,NA,0,16,0,0,0,20,-22
2008,1,5,Saturday,1314,1305,1756,1805,AA,1308,N4WBAA,162,180,144,-9,9,LAX,AUS,1242,3,15,0,NA,0,NA,NA,NA,NA,NA,-18
2008,1,5,Saturday,1324,1325,1424,1425,AA,418,N575AA,60,60,38,-1,-1,AUS,DFW,190,6,16,0,NA,0,NA,NA,NA,NA,NA,0
2008,1,5,Saturday,1407,1410,1603,1625,AA,1563,N595AA,116,135,99,-22,-3,STL,AUS,722,5,12,0,NA,0,NA,NA,NA,NA,NA,-19
2008,1,5,Saturday,1412,1415,1514,1515,AA,1422,N580AA,62,60,37,-1,-3,AUS,DFW,190,14,11,0,NA,0,NA,NA,NA,NA,NA,2
2008,1,5,Saturday,1417,1345,1512,1445,AA,1587,N201AA,55,60,33,27,32,DFW,AUS,190,4,18,0,NA,0,12,0,0,0,15,-5
2008,1,5,Saturday,1510,1505,1703,1650,AA,1023,N453AA,233,225,219,13,5,AUS,SJC,1476,6,8,0,NA,0,NA,NA,NA,NA,NA,8
2008,1,5,Saturday,1512,1520,1611,1620,AA,559,N441AA,59,60,34,-9,-8,DFW,AUS,190,5,20,0,NA,0,NA,NA,NA,NA,NA,-1
2008,1,5,Saturday,1556,1525,1652,1625,AA,1128,N201AA,56,60,40,27,31,AUS,DFW,190,9,7,0,NA,0,0,0,3,0,24,-4
2008,1,5,Saturday,1626,1600,1911,1840,AA,346,N469AA,165,160,140,31,26,AUS,ORD,978,8,17,0,NA,0,0,0,18,0,13,5
2008,1,5,Saturday,1629,1630,1715,1730,AA,1215,N3AMAA,46,60,30,-15,-1,DFW,AUS,190,3,13,0,NA,0,NA,NA,NA,NA,NA,-14
2008,1,5,Saturday,1659,1700,1811,1805,AA,463,N441AA,72,65,44,6,-1,AUS,DFW,190,13,15,0,NA,0,NA,NA,NA,NA,NA,7
2008,1,5,Saturday,1701,1705,1904,1905,AA,1646,N595AA,123,120,107,-1,-4,AUS,STL,722,7,9,0,NA,0,NA,NA,NA,NA,NA,3
2008,1,5,Saturday,1733,1735,1837,1835,AA,479,N580AA,64,60,31,2,-2,DFW,AUS,190,10,23,0,NA,0,NA,NA,NA,NA,NA,4
2008,1,5,Saturday,1753,1745,2227,2225,AA,1622,N3AYAA,154,160,137,2,8,SNA,AUS,1209,5,12,0,NA,0,NA,NA,NA,NA,NA,-6
2008,1,5,Saturday,1753,1740,2017,2030,AA,2293,N454AA,144,170,128,-13,13,ORD,AUS,978,5,11,0,NA,0,NA,NA,NA,NA,NA,-26
2008,1,5,Saturday,1820,1810,1916,1910,AA,766,N3AMAA,56,60,38,6,10,AUS,DFW,190,6,12,0,NA,0,NA,NA,NA,NA,NA,-4
2008,1,5,Saturday,1843,1845,1935,1945,AA,1113,N491AA,52,60,33,-10,-2,DFW,AUS,190,6,13,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,5,Saturday,1945,1935,2033,2035,AA,1202,N418AA,48,60,32,-2,10,DFW,AUS,190,4,12,0,NA,0,NA,NA,NA,NA,NA,-12
2008,1,5,Saturday,2132,2135,2224,2235,AA,417,N541AA,52,60,32,-11,-3,DFW,AUS,190,5,15,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,5,Saturday,2235,2135,109,20,AA,2491,N401AA,154,165,131,49,60,ORD,AUS,978,4,19,0,NA,0,49,0,0,0,0,-11
2008,1,6,Sunday,555,600,827,835,AA,1614,N4WBAA,152,155,133,-8,-5,AUS,ORD,978,10,9,0,NA,0,NA,NA,NA,NA,NA,-3
2008,1,6,Sunday,557,600,649,700,AA,1157,N401AA,52,60,38,-11,-3,AUS,DFW,190,4,10,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,6,Sunday,635,640,832,825,AA,579,N418AA,237,225,223,7,-5,AUS,SJC,1476,5,9,0,NA,0,NA,NA,NA,NA,NA,12
2008,1,6,Sunday,646,650,1130,1145,AA,1182,N4YCAA,164,175,144,-15,-4,LAX,AUS,1242,5,15,0,NA,0,NA,NA,NA,NA,NA,-11
2008,1,6,Sunday,731,740,832,840,AA,1958,N527AA,61,60,40,-8,-9,AUS,DFW,190,10,11,0,NA,0,NA,NA,NA,NA,NA,1
2008,1,6,Sunday,751,800,856,900,AA,1109,N480AA,65,60,33,-4,-9,DFW,AUS,190,20,12,0,NA,0,NA,NA,NA,NA,NA,5
2008,1,6,Sunday,752,755,913,905,AA,1465,N541AA,201,190,182,8,-3,AUS,SNA,1209,7,12,0,NA,0,NA,NA,NA,NA,NA,11
2008,1,6,Sunday,810,815,1103,1100,AA,1199,N516AA,173,165,141,3,-5,ORD,AUS,978,6,26,0,NA,0,NA,NA,NA,NA,NA,8
2008,1,6,Sunday,831,835,946,935,AA,450,N454AA,75,60,34,11,-4,AUS,DFW,190,32,9,0,NA,0,NA,NA,NA,NA,NA,15
2008,1,6,Sunday,846,850,1017,1010,AA,379,N580AA,211,200,185,7,-4,AUS,LAX,1242,11,15,0,NA,0,NA,NA,NA,NA,NA,11
2008,1,6,Sunday,859,900,1034,1000,AA,1743,N3AYAA,95,60,41,34,-1,AUS,DFW,190,39,15,0,NA,0,0,0,34,0,0,35
2008,1,6,Sunday,908,905,1409,1425,AA,1810,N418AA,181,200,168,-16,3,SJC,AUS,1476,4,9,0,NA,0,NA,NA,NA,NA,NA,-19
2008,1,6,Sunday,924,925,1014,1025,AA,421,N4WRAA,50,60,33,-11,-1,DFW,AUS,190,7,10,0,NA,0,NA,NA,NA,NA,NA,-10
2008,1,6,Sunday,949,945,1057,1045,AA,511,N480AA,68,60,41,12,4,AUS,DFW,190,19,8,0,NA,0,NA,NA,NA,NA,NA,8
2008,1,6,Sunday,1036,1040,1133,1140,AA,1477,N509AA,57,60,34,-7,-4,DFW,AUS,190,7,16,0,NA,0,NA,NA,NA,NA,NA,-3
2008,1,6,Sunday,1046,1050,1138,1155,AA,2024,N491AA,52,65,38,-17,-4,AUS,DFW,190,5,9,0,NA,0,NA,NA,NA,NA,NA,-13
2008,1,6,Sunday,1111,1110,1232,1230,AA,813,N4WRAA,201,200,186,2,1,AUS,LAX,1242,6,9,0,NA,0,NA,NA,NA,NA,NA,1
2008,1,6,Sunday,1127,1130,1223,1230,AA,1717,N248AA,56,60,33,-7,-3,DFW,AUS,190,13,10,0,NA,0,NA,NA,NA,NA,NA,-4
2008,1,6,Sunday,1154,1140,1429,1415,AA,2486,N516AA,155,155,126,14,14,AUS,ORD,978,6,23,0,NA,0,NA,NA,NA,NA,NA,0
2008,1,6,Sunday,1221,1220,1612,1605,AA,1198,N509AA,171,165,152,7,1,AUS,RDU,1162,5,14,0,NA,0,NA,NA,NA,NA,NA,6
2008,1,6,Sunday,1222,1215,1721,1735,AA,1024,N528AA,179,200,165,-14,7,SJC,AUS,1476,7,7,0,NA,0,NA,NA,NA,NA,NA,-21
2008,1,6,Sunday,1229,1230,1505,1515,AA,1545,N584AA,156,165,137,-10,-1,ORD,AUS,978,4,15,0,NA,0,NA,NA,NA,NA,NA,-9
2008,1,6,Sunday,1230,1235,1335,1335,AA,668,N232AA,65,60,35,0,-5,DFW,AUS,190,11,19,0,NA,0,NA,NA,NA,NA,NA,5
2008,1,6,Sunday,1233,1225,1332,1325,AA,1526,N4YCAA,59,60,39,7,8,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA,-1
2008,1,6,Sunday,1321,1325,1423,1425,AA,418,N248AA,62,60,40,-2,-4,AUS,DFW,190,13,9,0,NA,0,NA,NA,NA,NA,NA,2
2008,1,6,Sunday,1344,1345,1431,1445,AA,1587,N560AA,47,60,33,-14,-1,DFW,AUS,190,4,10,0,NA,0,NA,NA,NA,NA,NA,-13
2008,1,6,Sunday,1404,1405,1658,1650,AA,1053,N591AA,174,165,143,8,-1,ORD,AUS,978,9,22,0,NA,0,NA,NA,NA,NA,NA,9
2008,1,6,Sunday,1405,1410,1610,1625,AA,1563,N4WSAA,125,135,106,-15,-5,STL,AUS,722,6,13,0,NA,0,NA,NA,NA,NA,NA,-10
2008,1,6,Sunday,1410,1415,1517,1515,AA,422,N232AA,67,60,37,2,-5,AUS,DFW,190,18,12,0,NA,0,NA,NA,NA,NA,NA,7
2008,1,6,Sunday,1459,1305,1934,1805,AA,1308,N562AA,155,180,139,89,114,LAX,AUS,1242,4,12,0,NA,0,89,0,0,0,0,-25
2008,1,6,Sunday,1505,1505,1658,1650,AA,1023,N418AA,233,225,221,8,0,AUS,SJC,1476,3,9,0,NA,0,NA,NA,NA,NA,NA,8
2008,1,6,Sunday,1518,1520,1611,1620,AA,559,N4YJAA,53,60,38,-9,-2,DFW,AUS,190,3,12,0,NA,0,NA,NA,NA,NA,NA,-7
2008,1,6,Sunday,1529,1525,1629,1625,AA,1128,N560AA,60,60,44,4,4,AUS,DFW,190,8,8,0,NA,0,NA,NA,NA,NA,NA,0
2008,1,6,Sunday,1636,1630,1735,1730,AA,1215,N3ASAA,59,60,37,5,6,DFW,AUS,190,4,18,0,NA,0,NA,NA,NA,NA,NA,-1
2008,1,6,Sunday,1647,1600,1938,1840,AA,346,N584AA,171,160,123,58,47,AUS,ORD,978,32,16,0,NA,0,0,0,58,0,0,11
2008,1,6,Sunday,1701,1700,1807,1805,AA,463,N4YJAA,66,65,44,2,1,AUS,DFW,190,10,12,0,NA,0,NA,NA,NA,NA,NA,1
2008,1,6,Sunday,1701,1705,1846,1905,AA,1646,N4WSAA,105,120,90,-19,-4,AUS,STL,722,4,11,0,NA,0,NA,NA,NA,NA,NA,-15
2008,1,6,Sunday,1731,1735,1823,1835,AA,479,N560AA,52,60,34,-12,-4,DFW,AUS,190,4,14,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,6,Sunday,1745,1735,2022,2015,AA,2402,N591AA,157,160,122,7,10,AUS,ORD,978,23,12,0,NA,0,NA,NA,NA,NA,NA,-3
2008,1,6,Sunday,1747,1745,2221,2225,AA,1622,N3AKAA,154,160,134,-4,2,SNA,AUS,1209,5,15,0,NA,0,NA,NA,NA,NA,NA,-6
2008,1,6,Sunday,1753,1735,2301,2255,AA,502,N418AA,188,200,167,6,18,SJC,AUS,1476,6,15,0,NA,0,NA,NA,NA,NA,NA,-12
2008,1,6,Sunday,1820,1810,1918,1910,AA,766,N3ASAA,58,60,39,8,10,AUS,DFW,190,8,11,0,NA,0,NA,NA,NA,NA,NA,-2
2008,1,6,Sunday,1821,1820,2017,2005,AA,1703,N528AA,236,225,216,12,1,AUS,SJC,1476,6,14,0,NA,0,NA,NA,NA,NA,NA,11
2008,1,6,Sunday,1850,1855,2052,2120,AA,1051,N421AA,182,205,164,-28,-5,RDU,AUS,1162,5,13,0,NA,0,NA,NA,NA,NA,NA,-23
2008,1,6,Sunday,1853,1805,1946,1905,AA,563,N4YJAA,53,60,33,41,48,DFW,AUS,190,5,15,0,NA,0,39,0,0,0,2,-7
2008,1,6,Sunday,1912,1915,2020,2015,AA,1566,N560AA,68,60,41,5,-3,AUS,DFW,190,17,10,0,NA,0,NA,NA,NA,NA,NA,8
2008,1,6,Sunday,1913,1845,2010,1945,AA,1113,N4YHAA,57,60,35,25,28,DFW,AUS,190,7,15,0,NA,0,12,0,0,0,13,-3
2008,1,6,Sunday,1939,1935,2033,2035,AA,1202,N462AA,54,60,34,-2,4,DFW,AUS,190,4,16,0,NA,0,NA,NA,NA,NA,NA,-6
2008,1,6,Sunday,1940,1905,31,2359,AA,2246,N590AA,171,174,144,32,35,LAX,AUS,1242,9,18,0,NA,0,19,0,0,0,13,-3
2008,1,6,Sunday,2013,1955,2105,2055,AA,2059,N4YJAA,52,60,36,10,18,AUS,DFW,190,7,9,0,NA,0,NA,NA,NA,NA,NA,-8
2008,1,6,Sunday,2021,1845,2138,2000,AA,427,N562AA,197,195,179,98,96,AUS,LAX,1242,6,12,0,NA,0,0,0,9,0,89,2
2008,1,6,Sunday,2123,2050,2214,2150,AA,1731,N499AA,51,60,35,24,33,DFW,AUS,190,4,12,0,NA,0,24,0,0,0,0,-9
2008,1,6,Sunday,2204,2135,2254,2235,AA,417,N479AA,50,60,34,19,29,DFW,AUS,190,5,11,0,NA,0,18,0,0,0,1,-10
2008,1,6,Sunday,2214,2135,57,20,AA,2491,N4XYAA,163,165,145,37,39,ORD,AUS,978,7,11,0,NA,0,24,0,0,0,13,-2
2008,1,6,Sunday,2242,2240,2340,2335,AA,1129,N579AA,58,55,34,5,2,DFW,AUS,190,6,18,0,NA,0,NA,NA,NA,NA,NA,3
2008,1,6,Sunday,NA,1005,NA,1235,AA,368,NA,NA,150,NA,NA,NA,AUS,ORD,978,NA,NA,1,C,0,NA,NA,NA,NA,NA,NA
