timestamp,boarding,alighting,day_of_week,temperature,hour_of_day,month,weekend
2018-09-06T20:15:00Z,57,16,Thu,84.69,20,Sep,weekday
2018-09-06T20:30:00Z,52,17,Thu,84.69,20,Sep,weekday
2018-09-06T20:45:00Z,38,10,Thu,84.69,20,Sep,weekday
2018-09-06T21:00:00Z,47,16,Thu,79.28,21,Sep,weekday
2018-09-06T21:15:00Z,59,20,Thu,79.28,21,Sep,weekday
2018-09-06T21:30:00Z,24,12,Thu,79.28,21,Sep,weekday
2018-09-06T21:45:00Z,38,11,Thu,79.28,21,Sep,weekday
2018-09-07T06:00:00Z,5,11,Fri,75.97,6,Sep,weekday
2018-09-07T06:15:00Z,10,12,Fri,75.97,6,Sep,weekday
2018-09-07T06:30:00Z,2,17,Fri,75.97,6,Sep,weekday
2018-09-07T06:45:00Z,7,14,Fri,75.97,6,Sep,weekday
2018-09-07T07:00:00Z,8,29,Fri,75.67,7,Sep,weekday
2018-09-07T07:15:00Z,11,64,Fri,75.67,7,Sep,weekday
2018-09-07T07:30:00Z,16,110,Fri,75.67,7,Sep,weekday
2018-09-07T07:45:00Z,39,170,Fri,75.67,7,Sep,weekday
2018-09-07T08:00:00Z,17,81,Fri,75.72,8,Sep,weekday
2018-09-07T08:15:00Z,17,91,Fri,75.72,8,Sep,weekday
2018-09-07T08:30:00Z,19,112,Fri,75.72,8,Sep,weekday
2018-09-07T08:45:00Z,23,175,Fri,75.72,8,Sep,weekday
2018-09-07T09:00:00Z,27,152,Fri,76.21,9,Sep,weekday
2018-09-07T09:15:00Z,21,125,Fri,76.21,9,Sep,weekday
2018-09-07T09:30:00Z,21,175,Fri,76.21,9,Sep,weekday
2018-09-07T09:45:00Z,35,112,Fri,76.21,9,Sep,weekday
2018-09-07T10:00:00Z,36,111,Fri,77.41,10,Sep,weekday
2018-09-07T10:15:00Z,40,75,Fri,77.41,10,Sep,weekday
2018-09-07T10:30:00Z,47,162,Fri,77.41,10,Sep,weekday
2018-09-07T10:45:00Z,38,96,Fri,77.41,10,Sep,weekday
2018-09-07T11:00:00Z,108,109,Fri,78.87,11,Sep,weekday
2018-09-07T11:15:00Z,62,84,Fri,78.87,11,Sep,weekday
2018-09-07T11:30:00Z,21,64,Fri,78.87,11,Sep,weekday
2018-09-07T11:45:00Z,98,108,Fri,78.87,11,Sep,weekday
2018-09-07T12:00:00Z,121,69,Fri,82.04,12,Sep,weekday
2018-09-07T12:15:00Z,73,65,Fri,82.04,12,Sep,weekday
2018-09-07T12:30:00Z,85,95,Fri,82.04,12,Sep,weekday
2018-09-07T12:45:00Z,66,63,Fri,82.04,12,Sep,weekday
2018-09-07T13:00:00Z,153,43,Fri,83.86,13,Sep,weekday
2018-09-07T13:15:00Z,79,68,Fri,83.86,13,Sep,weekday
2018-09-07T13:30:00Z,61,41,Fri,83.86,13,Sep,weekday
2018-09-07T13:45:00Z,91,55,Fri,83.86,13,Sep,weekday
2018-09-07T14:00:00Z,114,32,Fri,84.24,14,Sep,weekday
2018-09-07T14:15:00Z,126,41,Fri,84.24,14,Sep,weekday
2018-09-07T14:30:00Z,102,63,Fri,84.24,14,Sep,weekday
2018-09-07T14:45:00Z,123,52,Fri,84.24,14,Sep,weekday
2018-09-07T15:00:00Z,239,51,Fri,85.9,15,Sep,weekday
2018-09-07T15:15:00Z,116,60,Fri,85.9,15,Sep,weekday
2018-09-07T15:30:00Z,133,48,Fri,85.9,15,Sep,weekday
2018-09-07T15:45:00Z,145,42,Fri,85.9,15,Sep,weekday
2018-09-07T16:00:00Z,125,32,Fri,87.66,16,Sep,weekday
2018-09-07T16:15:00Z,194,57,Fri,87.66,16,Sep,weekday
2018-09-07T16:30:00Z,135,24,Fri,87.66,16,Sep,weekday
2018-09-07T16:45:00Z,85,21,Fri,87.66,16,Sep,weekday
2018-09-07T17:00:00Z,195,38,Fri,85.12,17,Sep,weekday
2018-09-07T17:15:00Z,168,58,Fri,85.12,17,Sep,weekday
2018-09-07T17:30:00Z,111,29,Fri,85.12,17,Sep,weekday
2018-09-07T17:45:00Z,107,34,Fri,85.12,17,Sep,weekday
2018-09-07T18:00:00Z,121,35,Fri,86.17,18,Sep,weekday
2018-09-07T18:15:00Z,74,26,Fri,86.17,18,Sep,weekday
2018-09-07T18:30:00Z,96,34,Fri,86.17,18,Sep,weekday
2018-09-07T18:45:00Z,87,29,Fri,86.17,18,Sep,weekday
2018-09-07T19:00:00Z,58,20,Fri,85.37,19,Sep,weekday
2018-09-07T19:15:00Z,78,38,Fri,85.37,19,Sep,weekday
2018-09-07T19:30:00Z,59,17,Fri,85.37,19,Sep,weekday
2018-09-07T19:45:00Z,58,17,Fri,85.37,19,Sep,weekday
2018-09-07T20:00:00Z,59,13,Fri,82.9,20,Sep,weekday
2018-09-07T20:15:00Z,38,13,Fri,82.9,20,Sep,weekday
2018-09-07T20:30:00Z,48,26,Fri,82.9,20,Sep,weekday
2018-09-07T20:45:00Z,32,19,Fri,82.9,20,Sep,weekday
2018-09-07T21:00:00Z,50,15,Fri,81.15,21,Sep,weekday
2018-09-07T21:15:00Z,18,7,Fri,81.15,21,Sep,weekday
2018-09-07T21:30:00Z,19,4,Fri,81.15,21,Sep,weekday
2018-09-07T21:45:00Z,35,15,Fri,81.15,21,Sep,weekday
2018-09-08T06:00:00Z,1,2,Sat,74.26,6,Sep,weekend
2018-09-08T06:15:00Z,1,3,Sat,74.26,6,Sep,weekend
2018-09-08T06:30:00Z,8,8,Sat,74.26,6,Sep,weekend
2018-09-08T06:45:00Z,5,6,Sat,74.26,6,Sep,weekend
2018-09-08T07:00:00Z,1,4,Sat,73.68,7,Sep,weekend
2018-09-08T07:15:00Z,4,6,Sat,73.68,7,Sep,weekend
2018-09-08T07:30:00Z,2,10,Sat,73.68,7,Sep,weekend
2018-09-08T07:45:00Z,7,6,Sat,73.68,7,Sep,weekend
2018-09-08T08:00:00Z,7,15,Sat,74.23,8,Sep,weekend
2018-09-08T08:15:00Z,2,10,Sat,74.23,8,Sep,weekend
2018-09-08T08:30:00Z,4,14,Sat,74.23,8,Sep,weekend
2018-09-08T08:45:00Z,7,25,Sat,74.23,8,Sep,weekend
2018-09-08T09:00:00Z,0,19,Sat,77.1,9,Sep,weekend
2018-09-08T09:15:00Z,7,7,Sat,77.1,9,Sep,weekend
2018-09-08T09:30:00Z,10,12,Sat,77.1,9,Sep,weekend
2018-09-08T09:45:00Z,17,19,Sat,77.1,9,Sep,weekend
2018-09-08T10:00:00Z,32,24,Sat,79.62,10,Sep,weekend
2018-09-08T10:15:00Z,15,8,Sat,79.62,10,Sep,weekend
2018-09-08T10:30:00Z,12,9,Sat,79.62,10,Sep,weekend
2018-09-08T10:45:00Z,14,12,Sat,79.62,10,Sep,weekend
2018-09-08T11:00:00Z,18,9,Sat,82.15,11,Sep,weekend
2018-09-08T11:15:00Z,25,11,Sat,82.15,11,Sep,weekend
2018-09-08T11:30:00Z,32,15,Sat,82.15,11,Sep,weekend
2018-09-08T11:45:00Z,24,14,Sat,82.15,11,Sep,weekend
2018-09-08T12:00:00Z,23,16,Sat,85.52,12,Sep,weekend
2018-09-08T12:15:00Z,36,22,Sat,85.52,12,Sep,weekend
2018-09-08T12:30:00Z,13,8,Sat,85.52,12,Sep,weekend
2018-09-08T12:45:00Z,17,17,Sat,85.52,12,Sep,weekend
2018-09-08T13:00:00Z,9,13,Sat,87.18,13,Sep,weekend
2018-09-08T13:15:00Z,24,22,Sat,87.18,13,Sep,weekend
2018-09-08T13:30:00Z,11,15,Sat,87.18,13,Sep,weekend
2018-09-08T13:45:00Z,32,27,Sat,87.18,13,Sep,weekend
2018-09-08T14:00:00Z,7,33,Sat,85.51,14,Sep,weekend
2018-09-08T14:15:00Z,36,17,Sat,85.51,14,Sep,weekend
2018-09-08T14:30:00Z,10,18,Sat,85.51,14,Sep,weekend
2018-09-08T14:45:00Z,14,10,Sat,85.51,14,Sep,weekend
2018-09-08T15:00:00Z,13,16,Sat,86.33,15,Sep,weekend
2018-09-08T15:15:00Z,23,29,Sat,86.33,15,Sep,weekend
2018-09-08T15:30:00Z,14,17,Sat,86.33,15,Sep,weekend
2018-09-08T15:45:00Z,26,25,Sat,86.33,15,Sep,weekend
2018-09-08T16:00:00Z,10,21,Sat,84.46,16,Sep,weekend
2018-09-08T16:15:00Z,23,9,Sat,84.46,16,Sep,weekend
2018-09-08T16:30:00Z,20,23,Sat,84.46,16,Sep,weekend
2018-09-08T16:45:00Z,17,23,Sat,84.46,16,Sep,weekend
2018-09-08T17:00:00Z,18,28,Sat,83.47,17,Sep,weekend
2018-09-08T17:15:00Z,20,14,Sat,83.47,17,Sep,weekend
2018-09-08T17:30:00Z,3,13,Sat,83.47,17,Sep,weekend
2018-09-08T17:45:00Z,39,40,Sat,83.47,17,Sep,weekend
2018-09-08T18:00:00Z,22,30,Sat,83.33,18,Sep,weekend
2018-09-08T18:15:00Z,12,39,Sat,83.33,18,Sep,weekend
2018-09-08T18:30:00Z,14,22,Sat,83.33,18,Sep,weekend
2018-09-08T18:45:00Z,16,16,Sat,83.33,18,Sep,weekend
2018-09-08T19:00:00Z,37,9,Sat,81.21,19,Sep,weekend
2018-09-08T19:15:00Z,11,12,Sat,81.21,19,Sep,weekend
2018-09-08T19:30:00Z,30,14,Sat,81.21,19,Sep,weekend
2018-09-08T19:45:00Z,11,10,Sat,81.21,19,Sep,weekend
2018-09-08T20:00:00Z,10,11,Sat,79.59,20,Sep,weekend
2018-09-08T20:15:00Z,16,19,Sat,79.59,20,Sep,weekend
2018-09-08T20:30:00Z,0,5,Sat,79.59,20,Sep,weekend
2018-09-08T20:45:00Z,23,15,Sat,79.59,20,Sep,weekend
2018-09-08T21:00:00Z,25,6,Sat,77.84,21,Sep,weekend
2018-09-08T21:15:00Z,32,6,Sat,77.84,21,Sep,weekend
2018-09-08T21:30:00Z,8,5,Sat,77.84,21,Sep,weekend
2018-09-08T21:45:00Z,22,3,Sat,77.84,21,Sep,weekend
2018-09-09T06:00:00Z,0,0,Sun,74.42,6,Sep,weekend
2018-09-09T06:15:00Z,7,1,Sun,74.42,6,Sep,weekend
2018-09-09T06:30:00Z,1,0,Sun,74.42,6,Sep,weekend
2018-09-09T06:45:00Z,1,5,Sun,74.42,6,Sep,weekend
2018-09-09T07:00:00Z,7,1,Sun,73.89,7,Sep,weekend
2018-09-09T07:15:00Z,1,3,Sun,73.89,7,Sep,weekend
2018-09-09T07:30:00Z,4,6,Sun,73.89,7,Sep,weekend
2018-09-09T07:45:00Z,4,5,Sun,73.89,7,Sep,weekend
2018-09-09T08:00:00Z,3,2,Sun,73.72,8,Sep,weekend
2018-09-09T08:15:00Z,2,2,Sun,73.72,8,Sep,weekend
2018-09-09T08:30:00Z,5,2,Sun,73.72,8,Sep,weekend
2018-09-09T08:45:00Z,2,6,Sun,73.72,8,Sep,weekend
2018-09-09T09:00:00Z,4,5,Sun,73.62,9,Sep,weekend
2018-09-09T09:15:00Z,1,4,Sun,73.62,9,Sep,weekend
2018-09-09T09:30:00Z,8,13,Sun,73.62,9,Sep,weekend
2018-09-09T09:45:00Z,8,6,Sun,73.62,9,Sep,weekend
2018-09-09T10:00:00Z,3,3,Sun,73.48,10,Sep,weekend
2018-09-09T10:15:00Z,12,4,Sun,73.48,10,Sep,weekend
2018-09-09T10:30:00Z,4,10,Sun,73.48,10,Sep,weekend
2018-09-09T10:45:00Z,9,6,Sun,73.48,10,Sep,weekend
2018-09-09T11:00:00Z,15,14,Sun,73.47,11,Sep,weekend
2018-09-09T11:15:00Z,5,13,Sun,73.47,11,Sep,weekend
2018-09-09T11:30:00Z,10,1,Sun,73.47,11,Sep,weekend
2018-09-09T11:45:00Z,7,14,Sun,73.47,11,Sep,weekend
2018-09-09T12:00:00Z,4,4,Sun,74.44,12,Sep,weekend
2018-09-09T12:15:00Z,19,11,Sun,74.44,12,Sep,weekend
2018-09-09T12:30:00Z,19,14,Sun,74.44,12,Sep,weekend
2018-09-09T12:45:00Z,9,12,Sun,74.44,12,Sep,weekend
2018-09-09T13:00:00Z,9,14,Sun,73.43,13,Sep,weekend
2018-09-09T13:15:00Z,21,22,Sun,73.43,13,Sep,weekend
2018-09-09T13:30:00Z,7,13,Sun,73.43,13,Sep,weekend
2018-09-09T13:45:00Z,12,32,Sun,73.43,13,Sep,weekend
2018-09-09T14:00:00Z,8,4,Sun,75.06,14,Sep,weekend
2018-09-09T14:15:00Z,18,10,Sun,75.06,14,Sep,weekend
2018-09-09T14:30:00Z,4,15,Sun,75.06,14,Sep,weekend
2018-09-09T14:45:00Z,11,18,Sun,75.06,14,Sep,weekend
2018-09-09T15:00:00Z,10,13,Sun,74.96,15,Sep,weekend
2018-09-09T15:15:00Z,11,7,Sun,74.96,15,Sep,weekend
2018-09-09T15:30:00Z,19,8,Sun,74.96,15,Sep,weekend
2018-09-09T15:45:00Z,10,23,Sun,74.96,15,Sep,weekend
2018-09-09T16:00:00Z,26,17,Sun,76.65,16,Sep,weekend
2018-09-09T16:15:00Z,9,12,Sun,76.65,16,Sep,weekend
2018-09-09T16:30:00Z,21,17,Sun,76.65,16,Sep,weekend
2018-09-09T16:45:00Z,15,14,Sun,76.65,16,Sep,weekend
2018-09-09T17:00:00Z,25,14,Sun,77.64,17,Sep,weekend
2018-09-09T17:15:00Z,11,8,Sun,77.64,17,Sep,weekend
2018-09-09T17:30:00Z,28,9,Sun,77.64,17,Sep,weekend
2018-09-09T17:45:00Z,13,26,Sun,77.64,17,Sep,weekend
2018-09-09T18:00:00Z,18,12,Sun,77.07,18,Sep,weekend
2018-09-09T18:15:00Z,38,18,Sun,77.07,18,Sep,weekend
2018-09-09T18:30:00Z,13,10,Sun,77.07,18,Sep,weekend
2018-09-09T18:45:00Z,12,5,Sun,77.07,18,Sep,weekend
2018-09-09T19:00:00Z,36,12,Sun,76.38,19,Sep,weekend
2018-09-09T19:15:00Z,26,8,Sun,76.38,19,Sep,weekend
2018-09-09T19:30:00Z,14,6,Sun,76.38,19,Sep,weekend
2018-09-09T19:45:00Z,26,12,Sun,76.38,19,Sep,weekend
2018-09-09T20:00:00Z,14,7,Sun,74.93,20,Sep,weekend
2018-09-09T20:15:00Z,7,2,Sun,74.93,20,Sep,weekend
2018-09-09T20:30:00Z,15,7,Sun,74.93,20,Sep,weekend
2018-09-09T20:45:00Z,17,6,Sun,74.93,20,Sep,weekend
2018-09-09T21:00:00Z,11,8,Sun,73.83,21,Sep,weekend
2018-09-09T21:15:00Z,15,36,Sun,73.83,21,Sep,weekend
2018-09-09T21:30:00Z,0,0,Sun,73.83,21,Sep,weekend
2018-09-09T21:45:00Z,18,9,Sun,73.83,21,Sep,weekend
2018-09-10T06:00:00Z,0,15,Mon,71.16,6,Sep,weekday
2018-09-10T06:15:00Z,6,9,Mon,71.16,6,Sep,weekday
2018-09-10T06:30:00Z,4,24,Mon,71.16,6,Sep,weekday
2018-09-10T06:45:00Z,6,19,Mon,71.16,6,Sep,weekday
2018-09-10T07:00:00Z,13,44,Mon,71.92,7,Sep,weekday
2018-09-10T07:15:00Z,11,83,Mon,71.92,7,Sep,weekday
2018-09-10T07:30:00Z,16,117,Mon,71.92,7,Sep,weekday
2018-09-10T07:45:00Z,29,183,Mon,71.92,7,Sep,weekday
2018-09-10T08:00:00Z,14,97,Mon,71.59,8,Sep,weekday
2018-09-10T08:15:00Z,31,159,Mon,71.59,8,Sep,weekday
2018-09-10T08:30:00Z,20,173,Mon,71.59,8,Sep,weekday
2018-09-10T08:45:00Z,24,106,Mon,71.59,8,Sep,weekday
2018-09-10T09:00:00Z,33,224,Mon,71.98,9,Sep,weekday
2018-09-10T09:15:00Z,18,160,Mon,71.98,9,Sep,weekday
2018-09-10T09:30:00Z,22,140,Mon,71.98,9,Sep,weekday
2018-09-10T09:45:00Z,43,231,Mon,71.98,9,Sep,weekday
2018-09-10T10:00:00Z,52,142,Mon,73.14,10,Sep,weekday
2018-09-10T10:15:00Z,32,110,Mon,73.14,10,Sep,weekday
2018-09-10T10:30:00Z,35,121,Mon,73.14,10,Sep,weekday
2018-09-10T10:45:00Z,56,176,Mon,73.14,10,Sep,weekday
2018-09-10T11:00:00Z,58,79,Mon,73.76,11,Sep,weekday
2018-09-10T11:15:00Z,38,91,Mon,73.76,11,Sep,weekday
2018-09-10T11:30:00Z,51,140,Mon,73.76,11,Sep,weekday
2018-09-10T11:45:00Z,75,78,Mon,73.76,11,Sep,weekday
2018-09-10T12:00:00Z,145,74,Mon,74.83,12,Sep,weekday
2018-09-10T12:15:00Z,74,53,Mon,74.83,12,Sep,weekday
2018-09-10T12:30:00Z,67,84,Mon,74.83,12,Sep,weekday
2018-09-10T12:45:00Z,81,72,Mon,74.83,12,Sep,weekday
2018-09-10T13:00:00Z,59,47,Mon,74.63,13,Sep,weekday
2018-09-10T13:15:00Z,69,61,Mon,74.63,13,Sep,weekday
2018-09-10T13:30:00Z,38,48,Mon,74.63,13,Sep,weekday
2018-09-10T13:45:00Z,87,79,Mon,74.63,13,Sep,weekday
2018-09-10T14:00:00Z,110,39,Mon,74.89,14,Sep,weekday
2018-09-10T14:15:00Z,113,49,Mon,74.89,14,Sep,weekday
2018-09-10T14:30:00Z,77,45,Mon,74.89,14,Sep,weekday
2018-09-10T14:45:00Z,89,62,Mon,74.89,14,Sep,weekday
2018-09-10T15:00:00Z,220,70,Mon,74.02,15,Sep,weekday
2018-09-10T15:15:00Z,130,50,Mon,74.02,15,Sep,weekday
2018-09-10T15:30:00Z,56,47,Mon,74.02,15,Sep,weekday
2018-09-10T15:45:00Z,130,32,Mon,74.02,15,Sep,weekday
2018-09-10T16:00:00Z,125,49,Mon,74.66,16,Sep,weekday
2018-09-10T16:15:00Z,137,55,Mon,74.66,16,Sep,weekday
2018-09-10T16:30:00Z,144,46,Mon,74.66,16,Sep,weekday
2018-09-10T16:45:00Z,110,29,Mon,74.66,16,Sep,weekday
2018-09-10T17:00:00Z,201,60,Mon,73.98,17,Sep,weekday
2018-09-10T17:15:00Z,84,32,Mon,73.98,17,Sep,weekday
2018-09-10T17:30:00Z,162,41,Mon,73.98,17,Sep,weekday
2018-09-10T17:45:00Z,82,24,Mon,73.98,17,Sep,weekday
2018-09-10T18:00:00Z,152,47,Mon,74.15,18,Sep,weekday
2018-09-10T18:15:00Z,117,33,Mon,74.15,18,Sep,weekday
2018-09-10T18:30:00Z,80,22,Mon,74.15,18,Sep,weekday
2018-09-10T18:45:00Z,80,30,Mon,74.15,18,Sep,weekday
2018-09-10T19:00:00Z,65,20,Mon,74.2,19,Sep,weekday
2018-09-10T19:15:00Z,77,23,Mon,74.2,19,Sep,weekday
2018-09-10T19:30:00Z,33,14,Mon,74.2,19,Sep,weekday
2018-09-10T19:45:00Z,117,34,Mon,74.2,19,Sep,weekday
2018-09-10T20:00:00Z,36,7,Mon,73.35,20,Sep,weekday
2018-09-10T20:15:00Z,56,10,Mon,73.35,20,Sep,weekday
2018-09-10T20:30:00Z,69,16,Mon,73.35,20,Sep,weekday
2018-09-10T20:45:00Z,40,15,Mon,73.35,20,Sep,weekday
2018-09-10T21:00:00Z,48,8,Mon,72.71,21,Sep,weekday
2018-09-10T21:15:00Z,54,12,Mon,72.71,21,Sep,weekday
2018-09-10T21:30:00Z,32,7,Mon,72.71,21,Sep,weekday
2018-09-10T21:45:00Z,48,16,Mon,72.71,21,Sep,weekday
2018-09-11T06:00:00Z,0,9,Tue,72.62,6,Sep,weekday
2018-09-11T06:15:00Z,8,18,Tue,72.62,6,Sep,weekday
2018-09-11T06:30:00Z,7,23,Tue,72.62,6,Sep,weekday
2018-09-11T06:45:00Z,3,17,Tue,72.62,6,Sep,weekday
2018-09-11T07:00:00Z,6,31,Tue,72.7,7,Sep,weekday
2018-09-11T07:15:00Z,16,122,Tue,72.7,7,Sep,weekday
2018-09-11T07:30:00Z,22,155,Tue,72.7,7,Sep,weekday
2018-09-11T07:45:00Z,32,196,Tue,72.7,7,Sep,weekday
2018-09-11T08:00:00Z,27,132,Tue,72.76,8,Sep,weekday
2018-09-11T08:15:00Z,41,139,Tue,72.76,8,Sep,weekday
2018-09-11T08:30:00Z,24,184,Tue,72.76,8,Sep,weekday
2018-09-11T08:45:00Z,17,159,Tue,72.76,8,Sep,weekday
2018-09-11T09:00:00Z,30,217,Tue,73.2,9,Sep,weekday
2018-09-11T09:15:00Z,30,185,Tue,73.2,9,Sep,weekday
2018-09-11T09:30:00Z,46,173,Tue,73.2,9,Sep,weekday
2018-09-11T09:45:00Z,17,134,Tue,73.2,9,Sep,weekday
2018-09-11T10:00:00Z,22,119,Tue,74.37,10,Sep,weekday
2018-09-11T10:15:00Z,42,133,Tue,74.37,10,Sep,weekday
2018-09-11T10:30:00Z,61,145,Tue,74.37,10,Sep,weekday
2018-09-11T10:45:00Z,77,220,Tue,74.37,10,Sep,weekday
2018-09-11T11:00:00Z,98,72,Tue,75.84,11,Sep,weekday
2018-09-11T11:15:00Z,58,85,Tue,75.84,11,Sep,weekday
2018-09-11T11:30:00Z,24,48,Tue,75.84,11,Sep,weekday
2018-09-11T11:45:00Z,44,96,Tue,75.84,11,Sep,weekday
2018-09-11T12:00:00Z,112,108,Tue,77.27,12,Sep,weekday
2018-09-11T12:15:00Z,97,95,Tue,77.27,12,Sep,weekday
2018-09-11T12:30:00Z,101,89,Tue,77.27,12,Sep,weekday
2018-09-11T12:45:00Z,51,45,Tue,77.27,12,Sep,weekday
2018-09-11T13:00:00Z,45,46,Tue,80.12,13,Sep,weekday
2018-09-11T13:15:00Z,47,62,Tue,80.12,13,Sep,weekday
2018-09-11T13:30:00Z,73,80,Tue,80.12,13,Sep,weekday
2018-09-11T13:45:00Z,98,61,Tue,80.12,13,Sep,weekday
2018-09-11T14:00:00Z,160,58,Tue,81.5,14,Sep,weekday
2018-09-11T14:15:00Z,109,48,Tue,81.5,14,Sep,weekday
2018-09-11T14:30:00Z,93,49,Tue,81.5,14,Sep,weekday
2018-09-11T14:45:00Z,81,44,Tue,81.5,14,Sep,weekday
2018-09-11T15:00:00Z,112,85,Tue,79.14,15,Sep,weekday
2018-09-11T15:15:00Z,109,52,Tue,79.14,15,Sep,weekday
2018-09-11T15:30:00Z,157,56,Tue,79.14,15,Sep,weekday
2018-09-11T15:45:00Z,123,25,Tue,79.14,15,Sep,weekday
2018-09-11T16:00:00Z,142,44,Tue,79.66,16,Sep,weekday
2018-09-11T16:15:00Z,132,42,Tue,79.66,16,Sep,weekday
2018-09-11T16:30:00Z,142,36,Tue,79.66,16,Sep,weekday
2018-09-11T16:45:00Z,161,42,Tue,79.66,16,Sep,weekday
2018-09-11T17:00:00Z,42,29,Tue,77.49,17,Sep,weekday
2018-09-11T17:15:00Z,148,48,Tue,77.49,17,Sep,weekday
2018-09-11T17:30:00Z,181,53,Tue,77.49,17,Sep,weekday
2018-09-11T17:45:00Z,85,42,Tue,77.49,17,Sep,weekday
2018-09-11T18:00:00Z,178,37,Tue,77.49,18,Sep,weekday
2018-09-11T18:15:00Z,90,26,Tue,77.49,18,Sep,weekday
2018-09-11T18:30:00Z,49,21,Tue,77.49,18,Sep,weekday
2018-09-11T18:45:00Z,70,34,Tue,77.49,18,Sep,weekday
2018-09-11T19:00:00Z,52,20,Tue,76.98,19,Sep,weekday
2018-09-11T19:15:00Z,26,10,Tue,76.98,19,Sep,weekday
2018-09-11T19:30:00Z,86,21,Tue,76.98,19,Sep,weekday
2018-09-11T19:45:00Z,62,44,Tue,76.98,19,Sep,weekday
2018-09-11T20:00:00Z,102,17,Tue,75.79,20,Sep,weekday
2018-09-11T20:15:00Z,73,8,Tue,75.79,20,Sep,weekday
2018-09-11T20:30:00Z,38,9,Tue,75.79,20,Sep,weekday
2018-09-11T20:45:00Z,45,4,Tue,75.79,20,Sep,weekday
2018-09-11T21:00:00Z,95,12,Tue,75.4,21,Sep,weekday
2018-09-11T21:15:00Z,41,8,Tue,75.4,21,Sep,weekday
2018-09-11T21:30:00Z,40,10,Tue,75.4,21,Sep,weekday
2018-09-11T21:45:00Z,59,12,Tue,75.4,21,Sep,weekday
2018-09-12T06:00:00Z,5,5,Wed,74.78,6,Sep,weekday
2018-09-12T06:15:00Z,10,10,Wed,74.78,6,Sep,weekday
2018-09-12T06:30:00Z,4,23,Wed,74.78,6,Sep,weekday
2018-09-12T06:45:00Z,5,20,Wed,74.78,6,Sep,weekday
2018-09-12T07:00:00Z,5,54,Wed,74.39,7,Sep,weekday
2018-09-12T07:15:00Z,10,100,Wed,74.39,7,Sep,weekday
2018-09-12T07:30:00Z,23,145,Wed,74.39,7,Sep,weekday
2018-09-12T07:45:00Z,14,128,Wed,74.39,7,Sep,weekday
2018-09-12T08:00:00Z,20,132,Wed,74.88,8,Sep,weekday
2018-09-12T08:15:00Z,31,136,Wed,74.88,8,Sep,weekday
2018-09-12T08:30:00Z,23,183,Wed,74.88,8,Sep,weekday
2018-09-12T08:45:00Z,26,176,Wed,74.88,8,Sep,weekday
2018-09-12T09:00:00Z,43,216,Wed,75.31,9,Sep,weekday
2018-09-12T09:15:00Z,24,112,Wed,75.31,9,Sep,weekday
2018-09-12T09:30:00Z,36,245,Wed,75.31,9,Sep,weekday
2018-09-12T09:45:00Z,38,174,Wed,75.31,9,Sep,weekday
2018-09-12T10:00:00Z,49,113,Wed,77.1,10,Sep,weekday
2018-09-12T10:15:00Z,33,107,Wed,77.1,10,Sep,weekday
2018-09-12T10:30:00Z,54,145,Wed,77.1,10,Sep,weekday
2018-09-12T10:45:00Z,61,159,Wed,77.1,10,Sep,weekday
2018-09-12T11:00:00Z,47,78,Wed,78.83,11,Sep,weekday
2018-09-12T11:15:00Z,55,83,Wed,78.83,11,Sep,weekday
2018-09-12T11:30:00Z,55,114,Wed,78.83,11,Sep,weekday
2018-09-12T11:45:00Z,87,105,Wed,78.83,11,Sep,weekday
2018-09-12T12:00:00Z,79,70,Wed,81.42,12,Sep,weekday
2018-09-12T12:15:00Z,65,73,Wed,81.42,12,Sep,weekday
2018-09-12T12:30:00Z,56,94,Wed,81.42,12,Sep,weekday
2018-09-12T12:45:00Z,116,62,Wed,81.42,12,Sep,weekday
2018-09-12T13:00:00Z,117,51,Wed,83.02,13,Sep,weekday
2018-09-12T13:15:00Z,62,66,Wed,83.02,13,Sep,weekday
2018-09-12T13:30:00Z,96,65,Wed,83.02,13,Sep,weekday
2018-09-12T13:45:00Z,80,61,Wed,83.02,13,Sep,weekday
2018-09-12T14:00:00Z,177,53,Wed,83.78,14,Sep,weekday
2018-09-12T14:15:00Z,102,45,Wed,83.78,14,Sep,weekday
2018-09-12T14:30:00Z,109,40,Wed,83.78,14,Sep,weekday
2018-09-12T14:45:00Z,101,75,Wed,83.78,14,Sep,weekday
2018-09-12T15:00:00Z,159,34,Wed,84.62,15,Sep,weekday
2018-09-12T15:15:00Z,180,83,Wed,84.62,15,Sep,weekday
2018-09-12T15:30:00Z,124,42,Wed,84.62,15,Sep,weekday
2018-09-12T15:45:00Z,95,41,Wed,84.62,15,Sep,weekday
2018-09-12T16:00:00Z,171,32,Wed,84.07,16,Sep,weekday
2018-09-12T16:15:00Z,138,40,Wed,84.07,16,Sep,weekday
2018-09-12T16:30:00Z,139,35,Wed,84.07,16,Sep,weekday
2018-09-12T16:45:00Z,171,43,Wed,84.07,16,Sep,weekday
2018-09-12T17:00:00Z,106,34,Wed,84.9,17,Sep,weekday
2018-09-12T17:15:00Z,141,36,Wed,84.9,17,Sep,weekday
2018-09-12T17:30:00Z,122,49,Wed,84.9,17,Sep,weekday
2018-09-12T17:45:00Z,152,55,Wed,84.9,17,Sep,weekday
2018-09-12T18:00:00Z,117,36,Wed,85.2,18,Sep,weekday
2018-09-12T18:15:00Z,112,34,Wed,85.2,18,Sep,weekday
